Bucket,Key,Last Modified,Size (bytes)
files-private.formstack.com,uploads/5956001/174416738/1299523722/174416738_elcss_.docx,2024-12-23T03:01:04+00:00,15881
files-private.formstack.com,uploads/5956001/174416738/1300257967/174416738_hiya1.docx,2024-12-27T03:01:38+00:00,261965
files-private.formstack.com,uploads/5956001/174416738/1301438668/174416738_dhcf_poweautomate_flows.docx,2025-01-02T06:29:19+00:00,510155
files-private.formstack.com,uploads/5956001/174416738/1301439315/174416738_dhcf_poweautomate_flows.docx,2025-01-02T06:38:54+00:00,510155
files-private.formstack.com,uploads/5956001/174416738/1301750235/174416738_sbhk_executive_committee_2023.docx,2025-01-03T02:54:59+00:00,15854
files-private.formstack.com,uploads/5956001/174416738/1302480966/174416738_list_of_the_full_names_d_h_chen_foundation.docx,2025-01-06T05:34:29+00:00,13017
files-private.formstack.com,uploads/5956001/174416738/1305170744/174416738_.docx,2025-01-14T17:21:03+00:00,13997
files-private.formstack.com,uploads/5956001/174416738/1306539776/174416738_members_of_pfa_2025.docx,2025-01-18T10:08:53+00:00,15076
files-private.formstack.com,uploads/5956001/174416738/1307582998/174416738_4._.docx,2025-01-22T06:32:50+00:00,7852
files-private.formstack.com,uploads/5956001/174416738/1307594673/174416738_councillors.docx,2025-01-22T08:45:20+00:00,16917
files-private.formstack.com,uploads/5956001/174416738/1307927277/174416738_14._list_of_executive_committee.docx,2025-01-23T05:06:33+00:00,19683
files-private.formstack.com,uploads/5956001/174416738/1307951273/174416738_configuration_plan_formstack_20240124.docx,2025-01-23T09:18:23+00:00,1618249
files-private.formstack.com,uploads/5956001/174416738/1307951795/174416738_configuration_plan_formstack_20240124.docx,2025-01-23T09:24:27+00:00,1618249
files-private.formstack.com,uploads/5956001/174416738/1311902823/174416738_hkfyg_board_list.docx,2025-02-05T06:39:39+00:00,38759
files-private.formstack.com,uploads/5956001/174416738/1313269011/174416738_4_board_of_director_founder_executive_committee.docx,2025-02-09T11:27:35+00:00,1208052
files-private.formstack.com,uploads/5956001/174416739/1271570819/174416739_dhcf_test_doc.docx,2024-10-02T09:16:54+00:00,12000
files-private.formstack.com,uploads/5956001/174416739/1280801692/174416739_current_members.docx,2024-10-29T05:14:20+00:00,11951
files-private.formstack.com,uploads/5956001/174416739/1281189874/174416739_full_names_in_chinese_and_english_and_titles_of_chief_executive_officer.docx,2024-10-30T02:43:04+00:00,13320
files-private.formstack.com,uploads/5956001/174416739/1286254619/174416739_board_and_management_list.docx,2024-11-13T07:26:59+00:00,181748
files-private.formstack.com,uploads/5956001/174416739/1290667170/174416739_04_list_of_members__ed.docx,2024-11-25T08:57:45+00:00,290553
files-private.formstack.com,uploads/5956001/174416739/1291492803/174416739_list_of_the_executive_officers_of_the_ecupl.docx,2024-11-27T11:04:00+00:00,16937
files-private.formstack.com,uploads/5956001/174416739/1291997909/174416739_hong_kong_sheng_kung_hui_welfare_council_limited-_executive_committee.docx,2024-11-29T09:39:44+00:00,16863
files-private.formstack.com,uploads/5956001/174416739/1294205328/174416739_management_committee_of_s.o.a.r._.docx,2024-12-06T07:20:56+00:00,525496
files-private.formstack.com,uploads/5956001/174416739/1294209641/174416739_management_committee_of_s.o.a.r._.docx,2024-12-06T07:59:32+00:00,525496
files-private.formstack.com,uploads/5956001/174416739/1294796449/174416739_chief_executive_of_the_organization.docx,2024-12-08T18:06:50+00:00,121441
files-private.formstack.com,uploads/5956001/174416739/1296175091/174416739_.docx,2024-12-12T14:29:39+00:00,13997
files-private.formstack.com,uploads/5956001/174416739/1298169716/174416739_principal.docx,2024-12-18T04:41:10+00:00,11834
files-private.formstack.com,uploads/5956001/174416739/1298544044/174416739_esperanza_co-founder.docx,2024-12-19T08:12:28+00:00,15590
files-private.formstack.com,uploads/5956001/174416739/1299523722/174416739_elcss_.docx,2024-12-23T03:01:04+00:00,15881
files-private.formstack.com,uploads/5956001/174416739/1300257967/174416739_hiya_info.docx,2024-12-27T03:01:38+00:00,24531
files-private.formstack.com,uploads/5956001/174416739/1301438668/174416739_dhcf_poweautomate_flows.docx,2025-01-02T06:29:19+00:00,510155
files-private.formstack.com,uploads/5956001/174416739/1301439315/174416739_dhcf_poweautomate_flows.docx,2025-01-02T06:38:54+00:00,510155
files-private.formstack.com,uploads/5956001/174416739/1301750235/174416739_sbhk_executive_director.docx,2025-01-03T02:54:59+00:00,13886
files-private.formstack.com,uploads/5956001/174416739/1302480966/174416739_list_of_the_full_names_d_h_chen_foundation.docx,2025-01-06T05:34:29+00:00,13017
files-private.formstack.com,uploads/5956001/174416739/1305170744/174416739_.docx,2025-01-14T17:21:03+00:00,13997
files-private.formstack.com,uploads/5956001/174416739/1306539776/174416739_members_of_pfa_2025.docx,2025-01-18T10:08:54+00:00,15076
files-private.formstack.com,uploads/5956001/174416739/1307582998/174416739_4._.docx,2025-01-22T06:32:50+00:00,7852
files-private.formstack.com,uploads/5956001/174416739/1307594673/174416739_paid_staff.docx,2025-01-22T08:45:20+00:00,15211
files-private.formstack.com,uploads/5956001/174416739/1307927277/174416739_15._.docx,2025-01-23T05:06:33+00:00,17883
files-private.formstack.com,uploads/5956001/174416739/1307951273/174416739_configuration_plan_formstack_20240124.docx,2025-01-23T09:18:24+00:00,1618249
files-private.formstack.com,uploads/5956001/174416739/1307951795/174416739_configuration_plan_formstack_20240124.docx,2025-01-23T09:24:28+00:00,1618249
files-private.formstack.com,uploads/5956001/174416739/1311902823/174416739_hkfyg_corpgov_list.docx,2025-02-05T06:39:39+00:00,20032
files-private.formstack.com,uploads/5956001/174416739/1313269011/174416739_5_administrative_team.docx,2025-02-09T11:27:36+00:00,64031
files-private.formstack.com,uploads/5956001/174416740/1271570819/174416740_dhcf_test_pdf.pdf,2024-10-02T09:16:54+00:00,14171
files-private.formstack.com,uploads/5956001/174416740/1280801692/174416740_2021-4-1_to_2022-3-31.pdf,2024-10-29T05:14:20+00:00,2858616
files-private.formstack.com,uploads/5956001/174416740/1281189874/174416740_annual-report-22-23_hksr-book-version.pdf,2024-10-30T02:43:04+00:00,22546032
files-private.formstack.com,uploads/5956001/174416740/1291997909/174416740_2022-2023_.pdf,2024-11-29T09:39:44+00:00,71192971
files-private.formstack.com,uploads/5956001/174416740/1294205328/174416740_s.o.a.r._annual_report_2023_digital_copy.pdf,2024-12-06T07:20:56+00:00,4262969
files-private.formstack.com,uploads/5956001/174416740/1294209641/174416740_s.o.a.r._annual_report_2023_digital_copy.pdf,2024-12-06T07:59:32+00:00,4262969
files-private.formstack.com,uploads/5956001/174416740/1294796449/174416740_the_latest_annual_return.pdf,2024-12-08T18:06:50+00:00,267769
files-private.formstack.com,uploads/5956001/174416740/1296175091/174416740_2023.pdf,2024-12-12T14:29:39+00:00,442281
files-private.formstack.com,uploads/5956001/174416740/1298169716/174416740_2023-24.pdf,2024-12-18T04:41:11+00:00,2521591
files-private.formstack.com,uploads/5956001/174416740/1298544044/174416740_2023_annual_report.pdf,2024-12-19T08:12:28+00:00,4477579
files-private.formstack.com,uploads/5956001/174416740/1299523722/174416740_elcss_latest_annual_report_2022-2023.pdf,2024-12-23T03:01:05+00:00,33914536
files-private.formstack.com,uploads/5956001/174416740/1301438668/174416740_poc_demo_2_20240416.pdf,2025-01-02T06:29:19+00:00,147660
files-private.formstack.com,uploads/5956001/174416740/1301439315/174416740_poc_demo_2_20240416.pdf,2025-01-02T06:38:54+00:00,147660
files-private.formstack.com,uploads/5956001/174416740/1301750235/174416740_sbhk_annual_report_2023.pdf,2025-01-03T02:54:59+00:00,26958180
files-private.formstack.com,uploads/5956001/174416740/1305170744/174416740_2023.pdf,2025-01-14T17:21:03+00:00,442281
files-private.formstack.com,uploads/5956001/174416740/1307594673/174416740_annual_report_2024_final.pdf,2025-01-22T08:45:20+00:00,8480251
files-private.formstack.com,uploads/5956001/174416740/1307927277/174416740_16._annual_report_23-24.pdf,2025-01-23T05:06:34+00:00,59401821
files-private.formstack.com,uploads/5956001/174416740/1307951273/174416740_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:18:24+00:00,531370
files-private.formstack.com,uploads/5956001/174416740/1307951795/174416740_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:24:28+00:00,531370
files-private.formstack.com,uploads/5956001/174416740/1311902823/174416740_hkfyg-annual-report-23-24.pdf,2025-02-05T06:39:39+00:00,37017544
files-private.formstack.com,uploads/5956001/174416740/1313269011/174416740_6_2024_y26_-_audit_report_2024.3.31.pdf,2025-02-09T11:27:36+00:00,2871864
files-private.formstack.com,uploads/5956001/174416741/1271570819/174416741_dhcf_test_pdf.pdf,2024-10-02T09:16:55+00:00,14171
files-private.formstack.com,uploads/5956001/174416741/1280801692/174416741_spgahk_afs_2023_signed.pdf,2024-10-29T05:14:21+00:00,798266
files-private.formstack.com,uploads/5956001/174416741/1281189874/174416741_hksr_audited_financial_statements_31_mar_2024.pdf,2024-10-30T02:43:05+00:00,16862867
files-private.formstack.com,uploads/5956001/174416741/1286254619/174416741_.pdf,2024-11-13T07:27:00+00:00,1214627
files-private.formstack.com,uploads/5956001/174416741/1290667170/174416741_06_mill6_audited_accounts_for_year_ended_31.3.2023.pdf,2024-11-25T08:57:45+00:00,15630053
files-private.formstack.com,uploads/5956001/174416741/1291492803/174416741_.pdf,2024-11-27T11:04:00+00:00,193600
files-private.formstack.com,uploads/5956001/174416741/1291997909/174416741_annual_financial_statement.pdf,2024-11-29T09:39:45+00:00,228789
files-private.formstack.com,uploads/5956001/174416741/1294205328/174416741_copy_of_audited_account_2023_1.pdf,2024-12-06T07:20:57+00:00,4289162
files-private.formstack.com,uploads/5956001/174416741/1294209641/174416741_copy_of_audited_account_2023_1.pdf,2024-12-06T07:59:33+00:00,4289162
files-private.formstack.com,uploads/5956001/174416741/1294796449/174416741_the_latest_audit_report.pdf,2024-12-08T18:06:50+00:00,268029
files-private.formstack.com,uploads/5956001/174416741/1296175091/174416741_2023.pdf,2024-12-12T14:29:39+00:00,442281
files-private.formstack.com,uploads/5956001/174416741/1298169716/174416741_aduit_report_22-23.pdf,2024-12-18T04:41:11+00:00,2662228
files-private.formstack.com,uploads/5956001/174416741/1298544044/174416741_2023_audit_report.pdf,2024-12-19T08:12:28+00:00,782787
files-private.formstack.com,uploads/5956001/174416741/1299523722/174416741_elcss_latest_audited_financial_statement_2023.pdf,2024-12-23T03:01:05+00:00,2284430
files-private.formstack.com,uploads/5956001/174416741/1300257967/174416741_hong_kong_international_youth_artists_society_limited_-_ye_20230331.pdf,2024-12-27T03:01:38+00:00,3285518
files-private.formstack.com,uploads/5956001/174416741/1301438668/174416741_poc_demo_2_20240416.pdf,2025-01-02T06:29:20+00:00,147660
files-private.formstack.com,uploads/5956001/174416741/1301439315/174416741_poc_demo_2_20240416.pdf,2025-01-02T06:38:54+00:00,147660
files-private.formstack.com,uploads/5956001/174416741/1301750235/174416741_sbhk_financial_statement_2023_24.pdf,2025-01-03T02:55:00+00:00,1208098
files-private.formstack.com,uploads/5956001/174416741/1302480966/174416741_currently_we_are_setting_up_the_company_with_limited_shares.pdf,2025-01-06T05:34:29+00:00,41432
files-private.formstack.com,uploads/5956001/174416741/1305170744/174416741_2023.pdf,2025-01-14T17:21:04+00:00,442281
files-private.formstack.com,uploads/5956001/174416741/1306539776/174416741_2023_nar_2023_signed_audited_account_filed.pdf,2025-01-18T10:08:54+00:00,2903709
files-private.formstack.com,uploads/5956001/174416741/1307582998/174416741_annual_report_audited_financial_statement.pdf,2025-01-22T06:32:50+00:00,56763
files-private.formstack.com,uploads/5956001/174416741/1307594673/174416741_signed_auditor_report_130924.pdf,2025-01-22T08:45:21+00:00,768177
files-private.formstack.com,uploads/5956001/174416741/1307927277/174416741_17._consolidated_financial_statements_2023-24.pdf,2025-01-23T05:06:35+00:00,1199474
files-private.formstack.com,uploads/5956001/174416741/1307951273/174416741_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:18:24+00:00,531370
files-private.formstack.com,uploads/5956001/174416741/1307951795/174416741_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:24:28+00:00,531370
files-private.formstack.com,uploads/5956001/174416741/1311902823/174416741_audited_account_hkfyg_2023-2024.pdf,2025-02-05T06:39:40+00:00,13203774
files-private.formstack.com,uploads/5956001/174416741/1313269011/174416741_7_2024_financial_statements_2024.3.31.pdf,2025-02-09T11:27:36+00:00,4976859
files-private.formstack.com,uploads/5956001/174416765/1271570819/174416765_dhcf_test_pdf.pdf,2024-10-02T09:16:55+00:00,14171
files-private.formstack.com,uploads/5956001/174416765/1280801692/174416765_x__2024.10.26.pdf,2024-10-29T05:14:21+00:00,905690
files-private.formstack.com,uploads/5956001/174416765/1281189874/174416765__20241025_.pdf,2024-10-30T02:43:06+00:00,985180
files-private.formstack.com,uploads/5956001/174416765/1286254619/174416765_.pdf,2024-11-13T07:27:00+00:00,1214627
files-private.formstack.com,uploads/5956001/174416765/1290667170/174416765_chat_proposal_to_dhcf_241125.pdf,2024-11-25T08:57:46+00:00,1396840
files-private.formstack.com,uploads/5956001/174416765/1291492803/174416765_.pdf,2024-11-27T11:04:00+00:00,969774
files-private.formstack.com,uploads/5956001/174416765/1291997909/174416765_-_.pdf,2024-11-29T09:39:46+00:00,1226340
files-private.formstack.com,uploads/5956001/174416765/1294205328/174416765_note_to_donors_for_s.o.a.r.s_dyslexic_program_v2_21-mth.pdf,2024-12-06T07:20:57+00:00,298657
files-private.formstack.com,uploads/5956001/174416765/1294209641/174416765_note_to_donors_for_s.o.a.r.s_dyslexic_program_v2_21-mth.pdf,2024-12-06T07:59:33+00:00,298657
files-private.formstack.com,uploads/5956001/174416765/1294796449/174416765_.pdf,2024-12-08T18:06:50+00:00,3512421
files-private.formstack.com,uploads/5956001/174416765/1296175091/174416765_.pdf,2024-12-12T14:29:39+00:00,51536772
files-private.formstack.com,uploads/5956001/174416765/1298169716/174416765_programme_proposal_2.pdf,2024-12-18T04:41:12+00:00,1527212
files-private.formstack.com,uploads/5956001/174416765/1298544044/174416765_esperanza_proposal_to_d_h_chen_foundation.pdf,2024-12-19T08:12:29+00:00,299654
files-private.formstack.com,uploads/5956001/174416765/1299523722/174416765_elcss_embrace_your_heart_2.0-traditional_chinese_medicine_community_based_youth_mental_health_support_program_proposal.pdf,2024-12-23T03:01:06+00:00,18663169
files-private.formstack.com,uploads/5956001/174416765/1300257967/174416765_hiya_green_growth_v7_ppt.pdf,2024-12-27T03:01:39+00:00,18988557
files-private.formstack.com,uploads/5956001/174416765/1301438668/174416765_poc_demo_2_20240416.pdf,2025-01-02T06:29:20+00:00,147660
files-private.formstack.com,uploads/5956001/174416765/1301439315/174416765_poc_demo_4_20240606.pdf,2025-01-02T06:38:55+00:00,1136615
files-private.formstack.com,uploads/5956001/174416765/1301750235/174416765_sbhk_act_on_suicide_proposal.pdf,2025-01-03T02:55:00+00:00,346314
files-private.formstack.com,uploads/5956001/174416765/1302480966/174416765_d.h.chen_foundation.pdf,2025-01-06T05:34:29+00:00,16188244
files-private.formstack.com,uploads/5956001/174416765/1305170744/174416765_2025-20271-10.pdf,2025-01-14T17:21:04+00:00,16331982
files-private.formstack.com,uploads/5956001/174416765/1306539776/174416765_pfa-.pdf,2025-01-18T10:08:54+00:00,153190
files-private.formstack.com,uploads/5956001/174416765/1307582998/174416765_1._.pdf,2025-01-22T06:32:51+00:00,1098327
files-private.formstack.com,uploads/5956001/174416765/1307594673/174416765_v2__cash_sponsor.pdf,2025-01-22T08:45:21+00:00,642674
files-private.formstack.com,uploads/5956001/174416765/1307927277/174416765_the_d._h._chen_foundation.pdf,2025-01-23T05:06:35+00:00,1162252
files-private.formstack.com,uploads/5956001/174416765/1307951273/174416765_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:18:25+00:00,531370
files-private.formstack.com,uploads/5956001/174416765/1307951795/174416765_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:24:28+00:00,531370
files-private.formstack.com,uploads/5956001/174416765/1311902823/174416765_dhcf_hkfyg_cyp_iapt_concept_paper.pdf,2025-02-05T06:39:40+00:00,590808
files-private.formstack.com,uploads/5956001/174416765/1313269011/174416765_concept_note.pdf,2025-02-09T11:27:36+00:00,1464328
files-private.formstack.com,uploads/5956001/174416767/1280801692/174416767_.pdf,2024-10-29T05:14:22+00:00,150608
files-private.formstack.com,uploads/5956001/174416767/1286254619/174416767__20240829.xlsx,2024-11-13T07:27:00+00:00,22141
files-private.formstack.com,uploads/5956001/174416767/1294205328/174416767_proposed_budget_for_s.o.a.r.s_dyslexic_program.pdf,2024-12-06T07:20:58+00:00,203722
files-private.formstack.com,uploads/5956001/174416767/1294209641/174416767_proposed_budget_for_s.o.a.r.s_dyslexic_program.pdf,2024-12-06T07:59:34+00:00,203722
files-private.formstack.com,uploads/5956001/174416767/1294796449/174416767_2024_digital_health-rhythmic-musical-intervention-improves-response-time-of-memory-tests.pdf,2024-12-08T18:06:51+00:00,472666
files-private.formstack.com,uploads/5956001/174416767/1296175091/174416767_img_1033.pdf,2024-12-12T14:29:40+00:00,141995
files-private.formstack.com,uploads/5956001/174416767/1298169716/174416767_three_key_partners_bio.pdf,2024-12-18T04:41:12+00:00,134573
files-private.formstack.com,uploads/5956001/174416767/1300257967/174416767_hiya_.pdf,2024-12-27T03:01:39+00:00,13038554
files-private.formstack.com,uploads/5956001/174416767/1301438668/174416767_poc_demo_2_20240416.pdf,2025-01-02T06:29:20+00:00,147660
files-private.formstack.com,uploads/5956001/174416767/1301439315/174416767_poc_demo_2_20240416.pdf,2025-01-02T06:38:55+00:00,147660
files-private.formstack.com,uploads/5956001/174416767/1301750235/174416767_sbhk_act_on_suicide_budget_plan.pdf,2025-01-03T02:55:01+00:00,162915
files-private.formstack.com,uploads/5956001/174416767/1305170744/174416767_2025-20276.1.pdf,2025-01-14T17:21:04+00:00,24200452
files-private.formstack.com,uploads/5956001/174416767/1307582998/174416767_2._2.pdf,2025-01-22T06:32:51+00:00,184944
files-private.formstack.com,uploads/5956001/174416767/1307594673/174416767_report_for_tai_chi_2024.pdf,2025-01-22T08:45:21+00:00,433551
files-private.formstack.com,uploads/5956001/174416767/1307951795/174416767_configuration_plan_formstack_20240124.docx,2025-01-23T09:24:29+00:00,1618249
files-private.formstack.com,uploads/5956001/174416767/1311902823/174416767_dhcf_hkfyg_cyp_iapt_budget_plan.xlsx,2025-02-05T06:39:40+00:00,52484
files-private.formstack.com,uploads/5956001/174416767/1313269011/174416767_s1_420_draft_poster.pdf,2025-02-09T11:27:37+00:00,10975410
files-private.formstack.com,uploads/5956001/174416769/1280801692/174416769_.pdf,2024-10-29T05:14:22+00:00,5802561
files-private.formstack.com,uploads/5956001/174416769/1294205328/174416769_2023-05_.pdf,2024-12-06T07:20:58+00:00,1284032
files-private.formstack.com,uploads/5956001/174416769/1294209641/174416769_2023-05_.pdf,2024-12-06T07:59:34+00:00,1284032
files-private.formstack.com,uploads/5956001/174416769/1294796449/174416769_supplimentary_1.pdf,2024-12-08T18:06:51+00:00,883321
files-private.formstack.com,uploads/5956001/174416769/1298169716/174416769_winnie_fung_trainer_profile_2024.pdf,2024-12-18T04:41:13+00:00,661275
files-private.formstack.com,uploads/5956001/174416769/1300257967/174416769_20210305_-_ctc_aa_-_hk_international_youth.pdf,2024-12-27T03:01:40+00:00,1100030
files-private.formstack.com,uploads/5956001/174416769/1301438668/174416769_poc_demo_2_20240416.pdf,2025-01-02T06:29:20+00:00,147660
files-private.formstack.com,uploads/5956001/174416769/1301439315/174416769_poc_demo_4_20240606_1.pdf,2025-01-02T06:38:55+00:00,1152042
files-private.formstack.com,uploads/5956001/174416769/1305170744/174416769_2025-20276.2.pdf,2025-01-14T17:21:05+00:00,15772666
files-private.formstack.com,uploads/5956001/174416769/1307582998/174416769_prove_and_itinerary.pdf,2025-01-22T06:32:51+00:00,556256
files-private.formstack.com,uploads/5956001/174416769/1307951795/174416769_configuration_plan_formstack_20240124.docx,2025-01-23T09:24:29+00:00,1618249
files-private.formstack.com,uploads/5956001/174416769/1313269011/174416769_s2_yy_music_for_carers_yy_community_orchestra.pdf,2025-02-09T11:27:37+00:00,13762990
files-private.formstack.com,uploads/5956001/174416771/1280801692/174416771_.pdf,2024-10-29T05:14:23+00:00,1054987
files-private.formstack.com,uploads/5956001/174416771/1301438668/174416771_poc_demo_4_20240606.pdf,2025-01-02T06:29:21+00:00,1136615
files-private.formstack.com,uploads/5956001/174416771/1301439315/174416771_poc_demo_4_20240606.pdf,2025-01-02T06:38:55+00:00,1136615
files-private.formstack.com,uploads/5956001/174416771/1305170744/174416771_2025-20276.3-6.4.pdf,2025-01-14T17:21:06+00:00,23973825
files-private.formstack.com,uploads/5956001/174416771/1307582998/174416771_quotation.pdf,2025-01-22T06:32:51+00:00,2987678
files-private.formstack.com,uploads/5956001/174416771/1307951795/174416771_configuration_plan_formstack_20240124.docx,2025-01-23T09:24:29+00:00,1618249
files-private.formstack.com,uploads/5956001/174416771/1313269011/174416771_s3_yycma_administrative_structure.pdf,2025-02-09T11:27:37+00:00,157116
files.formstack.com,uploads/5956001/,NO ITEMS FOUND,0
files-private.formstack.com,uploads/5957851/174497783/1275806982/174497783_org_chart_kto_under_hkbu.pdf,2024-10-15T10:32:08+00:00,385680
files-private.formstack.com,uploads/5957851/174497783/1305014239/174497783_dhcf_test_doc.pdf,2025-01-14T03:57:49+00:00,8759
files-private.formstack.com,uploads/5957851/174497783/1306906894/174497783_sklmn_org_chart_.pdf,2025-01-20T01:18:26+00:00,20672
files-private.formstack.com,uploads/5957851/174497784/1275806982/174497784_org_chart_governance_of_kto.docx,2024-10-15T10:32:08+00:00,25243
files-private.formstack.com,uploads/5957851/174497784/1305014239/174497784_test_doc.docx,2025-01-14T03:57:49+00:00,13188
files-private.formstack.com,uploads/5957851/174497784/1306906894/174497784_governance_structure_sklmn.docx,2025-01-20T01:18:26+00:00,28786
files-private.formstack.com,uploads/5957851/174497785/1275806982/174497785_hkbu_kto_key_responsible_person.docx,2024-10-15T10:32:09+00:00,21392
files-private.formstack.com,uploads/5957851/174497785/1305014239/174497785_test_doc.docx,2025-01-14T03:57:50+00:00,13188
files-private.formstack.com,uploads/5957851/174497785/1306906894/174497785_name_list_for_key_persons.docx,2025-01-20T01:18:27+00:00,19995
files-private.formstack.com,uploads/5957851/174497809/1275806982/174497809_the_d._h._chen_foundation_donation_proposal.pdf,2024-10-15T10:32:09+00:00,381986
files-private.formstack.com,uploads/5957851/174497809/1305014239/174497809_dhcf_test_doc.pdf,2025-01-14T03:57:50+00:00,8759
files-private.formstack.com,uploads/5957851/174497809/1306906894/174497809_the_d._h._chen_foundation_community_project_full_proposal_-_20250116.pdf,2025-01-20T01:18:27+00:00,2494040
files-private.formstack.com,uploads/5957851/174497811/1306906894/174497811_community_project_proposal_budget_-_20250116.xlsx,2025-01-20T01:18:27+00:00,589757
files.formstack.com,uploads/5957851/,NO ITEMS FOUND,0
files.formstack.com,public/1143838/785315_tmpl_head_670de0d65dde0.,2024-10-15T03:26:15+00:00,74910
files.formstack.com,public/1143838/812773_tmpl_head_65d2d8b8a1e7e.,2024-10-15T03:20:25+00:00,26671
files.formstack.com,public/1143838/812773_tmpl_head_670ddf97e696d.,2024-10-15T03:20:56+00:00,74910
files.formstack.com,public/1143838/812774_tmpl_head_65d2d8b8a1e7e.,2024-10-15T03:23:09+00:00,26671
files.formstack.com,public/1143838/812774_tmpl_head_670de08b3218b.,2024-10-15T03:25:00+00:00,74910
files.formstack.com,public/1143838/812774_tmpl_head_670de0a1c1453.,2024-10-15T03:25:22+00:00,74910
files.formstack.com,public/1143838/image_2024061910.41.21.png,2024-06-19T15:18:49+00:00,51478
files.formstack.com,public/1143838/image_sign.png,2024-06-21T10:01:36+00:00,15869
